42.0,411.36583356709895,45.77757494938666,11.76332245060642,2.769773408117837,1.3345945087085074,0.6715439968426387,0.44339265576641557,1.8240209698663836
28.000000000000004,280.31737436828263,42.59043669256789,8.266571533618427,4.102805865808903,1.0651485543997012,0.4188989374676431,0.42916640055833083,1.65048350240341
25.0,137.15120796652863,44.12140670990249,5.61563378565805,3.8604087366089384,0.9137182121744383,0.3673213519967659,0.2713457278199566,1.2070925513016497
100.0,125.73468792118022,33.794754389891146,1.3074104095003514,3.375062967616809,2.102728481359924,0.8597269250763967,0.7541257869832793,7.106182654947123
0.0,85.72163041523837,37.39502843427602,9.865569896527296,3.924057997937274,2.7727781862467427,0.9615466855066518,0.710327275403145,9.61828760539333
0.0,81.98281042839936,13.479741432034698,7.9320700794476755,2.4268471047336706,2.7616546471372203,1.1078201443891307,0.8771376515790429,14.980430542158151
0.0,76.61580319007129,13.83520021218822,7.350454806751135,2.312936325702098,2.6638759989405854,0.972912263087642,0.803184335462918,13.567725824503675
81.0,127.57887150293085,14.7123488947329,7.066665299728395,2.4206191020433656,1.7800458001661965,0.5946125126119705,0.36855610010594375,6.785854640719315
75.0,88.30699928664582,8.814845957918546,2.0269745029047685,1.0205754463757868,0.601381094735492,0.3734497572084697,0.36371560040637146,5.51358353152603
64.0,115.81836646332827,12.517427123267357,3.433581172746447,1.4802986725295104,0.7199527941754416,0.42964175311770236,0.2413257561387308,0.1348640541833706
46.0,88.98148994445748,10.976287874055423,3.441040224064469,1.560387355690092,0.5773970279239871,0.40141966087216335,0.2448111123052719,0.12896550026369166
55.00000000000001,35.445393498104586,8.31909393378997,2.242974223203711,0.8775857655525978,0.4147974411177582,0.40642108455471593,0.2549886795219934,0.16960729621189838
56.00000000000001,63.37175300315499,12.319482154673334,3.1860908196355013,1.0408229613318376,0.796279196781996,0.3077272611585397,0.2043235146741644,0.7614722941392658
56.00000000000001,43.7433808608852,13.122733011377619,2.9547034913124173,1.9119878062814912,1.3224403218106089,0.3410548148010314,0.22885815242902102,1.9317207359200015
